"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"1859","US",23779798,"R30SNJSPHJH0R3","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",4,0,0,"N","Y","Great Hair Dryer","The hair dryer works good drys hair fast. However when we revived it the retractable cord button didn't work other than that this is one of the strongest hair dryers we ever used.",2012-12-19
"1860","US",46007317,"R2S2PUCGVCV53I","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",4,0,0,"N","Y","Does a Good Job","I have had expensive blow dryers but after research on the web, I decided to try this one based on an article about the best blow dryers - at any price.  I do like it and think it does a great job on my hair (and I am etremely picky); however the downside is a short cord.  I have had to accomodate by drying my hair in the bath vs. my room.  The expensive ones have a much longer cord; however, I will get used to it eventually.",2012-12-18
"1861","US",23526266,"RZ3WOYKFJ6PMO","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",3,0,0,"N","Y","The cord is too short.","The price is great but the cord is too short. It came with all the attachments but it would have been so nice if the cord was a little bit longer, especially if the outlet is almost to the floor.",2012-12-18
"1862","US",16885048,"R2JAG0SH4FAO1P","B003837V8A",475989673,"t3 featherweight luxe hair dryer","Beauty",5,2,2,"N","Y","Shipped fast","Product is light and powerful.  It is also very quiet.  This is a huge improvement over my last hair dryer",2012-12-18
"1863","US",21390758,"R1ZQMXDFF4YFT0","B0012DL8B4",897437023,"conair vagabond folding handle 1875 watt compact hair dryer 1 ea","Beauty",4,0,0,"N","Y","Decent little dryer","We needed a hair dryer for my baby after getting out of the tub. This little dryer does the trick. It gets a little hot when on the high speed, but as long as I hold it several inches away from his head, it's fine. Can't beat the price and the size, it fits nicely in a top drawer when we have guests.",2012-12-18
"1864","US",17757153,"RUVABBO73ZBW2","B0009XH6UU",486589264,"andis pro style soft grip 1600 watt hair dryer","Beauty",5,0,0,"N","Y","Best lil hair dryer","Found this hair dryer while on business while staying at one of the Marriots.  I could not believe how fast it dried my hair, with very low heat and lots of air, not to mention how shiny it was.  So I decided to order my very own. My hair has never been easier to dry and style.....and best of all my precious dog gets his fur blown out by this hair dryer as well and his fur is dry at super speed.  What a great product and great price.  Last year i purchased one of these fancy dryers and all of a sudden it stopped blowing out hot air, what a waste....but perfect timing for this little baby.  I am hooked on this one.",2012-12-17
"1865","US",52576151,"RBAAOG5T50SJN","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,1,1,"N","Y","Good Value","This dryer is perfect for the intended purpose which is an efficient, small package at a very resonable price. The air flow and heat settings are good with well marked and designed switches. The folding handle and variable voltage make it ideal for travel as well.<br /><br />Would definitely buy again.",2012-12-17
"1866","US",46873244,"R2O2M8HC54TORI","B000A3I2X4",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",3,0,1,"N","Y","DRYS WELL","IT'S GOOD BUT VERY VERY HEAVY AND HARD TO HOLD.  DOES A GOOD JOB BUT IS DIFFICULT TO HANG ON TO",2012-12-16
"1867","US",21922690,"R83FPJS3P8UUC","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,0,0,"N","Y","so nice","Bought this dryer for taveling and for easy storage. I love this dryer and so glad I bought it. So nice.",2012-12-16
"1868","US",14207180,"R2LUWXBO6JKE6S","B000A3I2X4",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",5,0,0,"N","Y","IT IS LITE WEIGHT TO HANDLE  FOR EASY STYLING...","LOVE THE COOL BUTTON, WHICH HOLDS THE STYLE IN PLACE AFTER THE BRUSH IS REMOVED. MY HAIR IS STYLED MUCH BETTER DUE TO SETTINGS.....",2012-12-16
"1869","US",46249588,"R2TDGFLF5DU6XA","B000LQB5YS",194533684,"t3 bespoke labs 83888-se special edition evolution professional ionic ceramic tourmaline hair dryer","Beauty",4,0,0,"N","Y","Nice product","Very nice product, but sometimes seems to actually get to hot. Also the cord is long which is nice however it seems to get tangled easily.",2012-12-16
"1870","US",24912338,"R21XMG5D8ANK52","B0009XH6V4",670161917,"andis micro turbo hair dryer","Beauty",4,1,1,"N","Y","it blows","which is what it's supposed to do.<br />loud, but what dryer isn't?<br />overall seems to be pretty good. I keep it in a suitcase for traveling.",2012-12-15
"1871","US",51819471,"R1CDDJG81LLJYG","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,1,1,"N","Y","Does not Frizz hair","I really like this hair dryer.  Maybe it's because ours was old and no longer did the ion thing, but this one prevents frizz and dries hair very quickly.  And its not huge.  It's a normal size in my opinion, smaller than many in the market.  Could not ask for more in a hair dryer.",2012-12-15
"1872","US",13432317,"RUQA7U93M04B0","B0012DL8B4",897437023,"conair vagabond folding handle 1875 watt compact hair dryer 1 ea","Beauty",5,0,0,"N","Y","Conair Hair Dryer","Great dryer with good fan speeds.  Quieter than most without hurting your ears with high pitched noise.  The cool down button lets you customize your heat. Folds up for easy packing. We own 4 of these as they will probably quit making them for something of less quality soon.",2012-12-15
"1873","US",47328765,"R1CWPUBRBQ7W14","B000RZLL38",983445543,"oster tourmaline wall mount hair dryer 76932-710","Beauty",4,0,0,"N","Y","Oster Hair Dryer","works well, was a direct replacement for old unit, so it was very easy to reinstall, handy to use from wall mount",2012-12-15
"1874","US",40366006,"R3D9B7YAI06FJN","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,0,0,"N","Y","why did I wait","I didn't realize how close to death my old dryer had gotten until this one arrived. It dries my hair much more quickly and although it isn't quiet it's a much more tolerable noise than the whine my old one had developed. It is a bit heavy, but I like that...makes it feel sturdy and well made. The finish is nice too...kind of velvety. I definitely recommend this dryer!",2012-12-15
"1875","US",14514483,"R2TRTW27KZ1X29","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,0,0,"N","Y","Great hair dryer!!!","Wife uses it daily....says it is much quieter and lighter than previous versions, and does a great job and it easy to use...would recommend buying this item!!!",2012-12-15
"1876","US",20440630,"R7FGX7DTVYRC8","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,1,1,"N","Y","perfect","Don't hesitate, it works perfectly. Very fast.  .  .  .  .  .  .. .. . . . . . .",2012-12-14
"1877","US",38375784,"RUH8TT08KSR5Y","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",4,0,0,"N","Y","Amazing","I love it. It's quick, it's so pretty and girly and nice, but just one little issue-<br />The cold button isn't really letting out cold air like other hair dryers, and it only works if you keep pressing it, which can be quite tricky and therefore annoying.",2012-12-13
"1878","US",16656634,"R1MHX3SG4GSDY0","B000V3URNG",843035023,"elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer","Beauty",5,0,0,"N","Y","Hair dryer is one of best!","Dries my hair really fast!  Love the product and would highly recommend.  My daughter loved it also.  Product received on time.",2012-12-13
"1879","US",9636069,"R1G4RORRC0AU0O","B00092M2VO",238410319,"andis 1875 watt professional ceramic ionic hair dryer","Beauty",5,0,0,"N","Y","excelente","excelente muy buena calidad es preciosa a mi hija le gusto mucho y soy de venezuela y todo fue rapido",2012-12-13
"1880","US",53039479,"RFTDMLH77HULV","B000BBS63G",761176783,"conair bb075w pro blackbird 2000-watt hair dryer","Beauty",3,0,1,"N","Y","Thought it was going to be more powerful...","I had a Conair YellowBird Pro which is an awesome dryer. I had it for so many years the styling pick had developed a crack. Thought I would upgrade, and this BlackBird seemed like a good choice.<br /><br />It's not a bad dryer. I'm thankful it is 2000 Watts. But, it doesn't seem to move the air as strong as my YellowBird does. It seems a little underpowered, I'm still going to search for perhaps a 2200 Watt dryer, if I can find one. I want a dryer that has more power, not necessarily more heat.<br /><br />Heat settings are good- the highest heat is quite hot. I use the second-highest setting. It's nice to also have a no-heat setting. But the no-heat only works on low power, with is useless. Next time, I'll make sure that I get the Conair that has the Cool-shot button that cuts the heat while keeping the speed high.<br /><br />Not a bad dryer- does the job, and certainly better that the 1875 Watt piece of junk you get at the drugstore. Consider a different model if airspeed is important to you.",2012-12-13
"1881","US",14842778,"R2V4BO5R7WS23K","B0009XH6VE",223051644,"andis hangup 1600w wall mount hair dryer","Beauty",5,0,0,"N","Y","Excellent!!!","I have one in my guest bathroom and my visitors can use it. You dont have to looking one in the lower of the lavatory.",2012-12-13
"1882","US",25372008,"R2ELK64JTL29HJ","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",5,0,1,"N","Y","Its a blow dryer","It blows... it blows hot air... its uses that hot air to dry your hair. I dont have much hair, but what I do have gets dried. Seriously I dont know what else to say. If i was a woman with a ton of hair then I'd say invest in a better hair dryer. This one seems &#34;sufficient&#34; but thats it.",2012-12-13
"1883","US",52674098,"RKGNRGV5OW820","B0009XH6VO",223051644,"andis hangup 1600w wall mount hair dryer","Beauty",5,0,0,"N","Y","Love the Convenience","This is my second of the same model.  Previous one was used every day for over 5 years - exceptional value for money.",2012-12-12
"1884","US",16712799,"R1FP5B6IQAIOYF","B000A3I2X4",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",5,0,0,"N","Y","Dries hair really fast","Dries hair really fast as it has good volume of air and the air temperature is just right. Only problem is that it works for 110 V AC (US domestic voltage) only.",2012-12-12
"1885","US",27121435,"R2VU8JASTWIJL2","B007ROD3AG",614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available","Beauty",5,2,5,"N","Y","IS GREAT...","YO COMPRE ESTO PARA MI HIJA Y LE ENCANTO LE SALVA MUCHO TIEMPO Y DINERO CADA VES QUE ELLA QUIERE HACERCE EL PELO",2012-12-12
"1886","US",35194579,"R1UFBQ3VRLH69Z","B000FS1W4U",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",5,0,0,"N","Y","Good Replacement","I replaced my old one with this dryer. My daughter has one like it and I love the amount of air produced. I have long, thick hair and drying it is a snap with this dryer.",2012-12-12
"1887","US",15234977,"R1UAVB8EJ6VPJ6","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",3,3,3,"N","Y","Not great...not bad","Chose this dryer because of the good reviews. Has a few annoying features: double buttons (heat and speed) and hard not move both when one only needs to move one. Also not that strong and so doesn't dry very quickly. Finally, sometimes the concentrator falls off. However, it was not expenssive so you get what you pay for.",2012-12-12
"1888","US",11586201,"R18O3DNM7QY9PH","B000FS1W4U",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",1,4,4,"N","Y","Just Terrible","I bought this because it was cute and other 1875 watt dryers seemed to do the trick before. This is just awful if you have thick hair. It is very weak and I can hear things popping inside.",2012-12-12
"1889","US",14665466,"R2ITG7N4TRZB46","B000A3I2X4",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",5,2,2,"N","Y","Revlon RV408 1875 Watt Full-size Trubo Dryer, Black","It 's a nice dryer.  It works well.  I don't really use any of the special features, although it has the 3 heat settings and 1 cooling setting.  I just dry my hair.",2012-12-12
